"","year","month","day","date","reg_season","mode"
"11800",2012,4,21,2012-04-21,"closed","Private"
"11801",2012,4,22,2012-04-22,"closed","Private"
"11802",2012,4,23,2012-04-23,"closed","Private"
"11803",2012,4,24,2012-04-24,"closed","Private"
"11804",2012,4,25,2012-04-25,"closed","Private"
"11805",2012,4,26,2012-04-26,"closed","Private"
"11806",2012,4,27,2012-04-27,"closed","Private"
"11807",2012,4,28,2012-04-28,"closed","Private"
"11808",2012,4,29,2012-04-29,"closed","Private"
"11809",2012,4,30,2012-04-30,"closed","Private"
"11810",2012,5,1,2012-05-01,"closed","Private"
"11811",2012,5,2,2012-05-02,"closed","Private"
"11812",2012,5,3,2012-05-03,"closed","Private"
"11813",2012,5,4,2012-05-04,"closed","Private"
"11814",2012,5,5,2012-05-05,"closed","Private"
"11815",2012,5,6,2012-05-06,"closed","Private"
"11816",2012,5,7,2012-05-07,"closed","Private"
"11817",2012,5,8,2012-05-08,"closed","Private"
"11818",2012,5,9,2012-05-09,"closed","Private"
"11819",2012,5,10,2012-05-10,"closed","Private"
"11820",2012,5,11,2012-05-11,"closed","Private"
"11821",2012,5,12,2012-05-12,"closed","Private"
"11822",2012,5,13,2012-05-13,"closed","Private"
"11823",2012,5,14,2012-05-14,"closed","Private"
"11824",2012,5,15,2012-05-15,"closed","Private"
"11825",2012,5,16,2012-05-16,"closed","Private"
"11826",2012,5,17,2012-05-17,"closed","Private"
"11827",2012,5,18,2012-05-18,"closed","Private"
"11828",2012,5,19,2012-05-19,"closed","Private"
"11829",2012,5,20,2012-05-20,"closed","Private"
"11830",2012,5,21,2012-05-21,"closed","Private"
"11831",2012,5,22,2012-05-22,"closed","Private"
"11832",2012,5,23,2012-05-23,"closed","Private"
"11833",2012,5,24,2012-05-24,"closed","Private"
"11834",2012,5,25,2012-05-25,"closed","Private"
"11835",2012,5,26,2012-05-26,"closed","Private"
"11836",2012,5,27,2012-05-27,"closed","Private"
"11837",2012,5,28,2012-05-28,"closed","Private"
"11838",2012,5,29,2012-05-29,"closed","Private"
"11839",2012,5,30,2012-05-30,"closed","Private"
"11840",2012,5,31,2012-05-31,"closed","Private"
"11841",2012,6,1,2012-06-01,"open","Private"
"11842",2012,6,2,2012-06-02,"open","Private"
"11843",2012,6,3,2012-06-03,"open","Private"
"11844",2012,6,4,2012-06-04,"open","Private"
"11845",2012,6,5,2012-06-05,"open","Private"
"11846",2012,6,6,2012-06-06,"open","Private"
"11847",2012,6,7,2012-06-07,"open","Private"
"11848",2012,6,8,2012-06-08,"open","Private"
"11849",2012,6,9,2012-06-09,"open","Private"
"11850",2012,6,10,2012-06-10,"open","Private"
"11851",2012,6,11,2012-06-11,"open","Private"
"11852",2012,6,12,2012-06-12,"open","Private"
"11853",2012,6,13,2012-06-13,"open","Private"
"11854",2012,6,14,2012-06-14,"open","Private"
"11855",2012,6,15,2012-06-15,"open","Private"
"11856",2012,6,16,2012-06-16,"open","Private"
"11857",2012,6,17,2012-06-17,"open","Private"
"11858",2012,6,18,2012-06-18,"open","Private"
"11859",2012,6,19,2012-06-19,"open","Private"
"11860",2012,6,20,2012-06-20,"open","Private"
"11861",2012,6,21,2012-06-21,"open","Private"
"11862",2012,6,22,2012-06-22,"open","Private"
"11863",2012,6,23,2012-06-23,"open","Private"
"11864",2012,6,24,2012-06-24,"open","Private"
"11865",2012,6,25,2012-06-25,"open","Private"
"11866",2012,6,26,2012-06-26,"open","Private"
"11867",2012,6,27,2012-06-27,"open","Private"
"11868",2012,6,28,2012-06-28,"open","Private"
"11869",2012,6,29,2012-06-29,"open","Private"
"11870",2012,6,30,2012-06-30,"open","Private"
"11871",2012,7,1,2012-07-01,"open","Private"
"11872",2012,7,2,2012-07-02,"open","Private"
"11873",2012,7,3,2012-07-03,"open","Private"
"11874",2012,7,4,2012-07-04,"open","Private"
"11875",2012,7,5,2012-07-05,"open","Private"
"11876",2012,7,6,2012-07-06,"open","Private"
"11877",2012,7,7,2012-07-07,"open","Private"
"11878",2012,7,8,2012-07-08,"open","Private"
"11879",2012,7,9,2012-07-09,"open","Private"
"11880",2012,7,10,2012-07-10,"open","Private"
"11881",2012,7,11,2012-07-11,"open","Private"
"11882",2012,7,12,2012-07-12,"open","Private"
"11883",2012,7,13,2012-07-13,"open","Private"
"11884",2012,7,14,2012-07-14,"open","Private"
"11885",2012,7,15,2012-07-15,"open","Private"
"11886",2012,7,16,2012-07-16,"open","Private"
"11887",2012,7,17,2012-07-17,"closed","Private"
"11888",2012,7,18,2012-07-18,"closed","Private"
"11889",2012,7,19,2012-07-19,"closed","Private"
"11890",2012,7,20,2012-07-20,"closed","Private"
"11891",2012,7,21,2012-07-21,"closed","Private"
"11892",2012,7,22,2012-07-22,"closed","Private"
"11893",2012,7,23,2012-07-23,"closed","Private"
"11894",2012,7,24,2012-07-24,"closed","Private"
"11895",2012,7,25,2012-07-25,"closed","Private"
"11896",2012,7,26,2012-07-26,"closed","Private"
"11897",2012,7,27,2012-07-27,"closed","Private"
"11898",2012,7,28,2012-07-28,"closed","Private"
"11899",2012,7,29,2012-07-29,"closed","Private"
"11900",2012,7,30,2012-07-30,"closed","Private"
"11901",2012,7,31,2012-07-31,"closed","Private"
"11902",2012,8,1,2012-08-01,"closed","Private"
"11903",2012,8,2,2012-08-02,"closed","Private"
"11904",2012,8,3,2012-08-03,"closed","Private"
"11905",2012,8,4,2012-08-04,"closed","Private"
"11906",2012,8,5,2012-08-05,"closed","Private"
"11907",2012,8,6,2012-08-06,"closed","Private"
"11908",2012,8,7,2012-08-07,"closed","Private"
"11909",2012,8,8,2012-08-08,"closed","Private"
"11910",2012,8,9,2012-08-09,"closed","Private"
"11911",2012,8,10,2012-08-10,"closed","Private"
"11912",2012,8,11,2012-08-11,"closed","Private"
"11913",2012,8,12,2012-08-12,"closed","Private"
"11914",2012,8,13,2012-08-13,"closed","Private"
"11915",2012,8,14,2012-08-14,"closed","Private"
"11916",2012,8,15,2012-08-15,"closed","Private"
"11917",2012,8,16,2012-08-16,"closed","Private"
"11918",2012,8,17,2012-08-17,"closed","Private"
"11919",2012,8,18,2012-08-18,"closed","Private"
"11920",2012,8,19,2012-08-19,"closed","Private"
"11921",2012,8,20,2012-08-20,"closed","Private"
"11922",2012,8,21,2012-08-21,"closed","Private"
"11923",2012,8,22,2012-08-22,"closed","Private"
"11924",2012,8,23,2012-08-23,"closed","Private"
"11925",2012,8,24,2012-08-24,"closed","Private"
"11926",2012,8,25,2012-08-25,"closed","Private"
"11927",2012,8,26,2012-08-26,"closed","Private"
"11928",2012,8,27,2012-08-27,"closed","Private"
"11929",2012,8,28,2012-08-28,"closed","Private"
"11930",2012,8,29,2012-08-29,"closed","Private"
"11931",2012,8,30,2012-08-30,"closed","Private"
"11932",2012,8,31,2012-08-31,"closed","Private"
"11933",2012,9,1,2012-09-01,"closed","Private"
"11934",2012,9,2,2012-09-02,"closed","Private"
"11935",2012,9,3,2012-09-03,"closed","Private"
"11936",2012,9,4,2012-09-04,"closed","Private"
"11937",2012,9,5,2012-09-05,"closed","Private"
"11938",2012,9,6,2012-09-06,"closed","Private"
"11939",2012,9,7,2012-09-07,"closed","Private"
"11940",2012,9,8,2012-09-08,"closed","Private"
"11941",2012,9,9,2012-09-09,"closed","Private"
"11942",2012,9,10,2012-09-10,"closed","Private"
"11943",2012,9,11,2012-09-11,"closed","Private"
"11944",2012,9,12,2012-09-12,"closed","Private"
"11945",2012,9,13,2012-09-13,"closed","Private"
"11946",2012,9,14,2012-09-14,"closed","Private"
"11947",2012,9,15,2012-09-15,"closed","Private"
"11948",2012,9,16,2012-09-16,"closed","Private"
"11949",2012,9,17,2012-09-17,"closed","Private"
"11950",2012,9,18,2012-09-18,"closed","Private"
"11951",2012,9,19,2012-09-19,"closed","Private"
"11952",2012,9,20,2012-09-20,"closed","Private"
"11953",2012,9,21,2012-09-21,"closed","Private"
"11954",2012,9,22,2012-09-22,"closed","Private"
"11955",2012,9,23,2012-09-23,"closed","Private"
"11956",2012,9,24,2012-09-24,"closed","Private"
"11957",2012,9,25,2012-09-25,"closed","Private"
"11958",2012,9,26,2012-09-26,"closed","Private"
"11959",2012,9,27,2012-09-27,"closed","Private"
"11960",2012,9,28,2012-09-28,"closed","Private"
"11961",2012,9,29,2012-09-29,"closed","Private"
"11962",2012,9,30,2012-09-30,"closed","Private"
"11963",2012,10,1,2012-10-01,"closed","Private"
"11964",2012,10,2,2012-10-02,"closed","Private"
"11965",2012,10,3,2012-10-03,"closed","Private"
"11966",2012,10,4,2012-10-04,"closed","Private"
"11967",2012,10,5,2012-10-05,"closed","Private"
"11968",2012,10,6,2012-10-06,"closed","Private"
"11969",2012,10,7,2012-10-07,"closed","Private"
"11970",2012,10,8,2012-10-08,"closed","Private"
"11971",2012,10,9,2012-10-09,"closed","Private"
"11972",2012,10,10,2012-10-10,"closed","Private"
"11973",2012,10,11,2012-10-11,"closed","Private"
"11974",2012,10,12,2012-10-12,"closed","Private"
"11975",2012,10,13,2012-10-13,"closed","Private"
"11976",2012,10,14,2012-10-14,"closed","Private"
"11977",2012,10,15,2012-10-15,"closed","Private"
"11978",2012,10,16,2012-10-16,"closed","Private"
"11979",2012,10,17,2012-10-17,"closed","Private"
"11980",2012,10,18,2012-10-18,"closed","Private"
"11981",2012,10,19,2012-10-19,"closed","Private"
"11982",2012,10,20,2012-10-20,"closed","Private"
"11983",2012,10,21,2012-10-21,"closed","Private"
"11984",2012,10,22,2012-10-22,"closed","Private"
"11985",2012,10,23,2012-10-23,"closed","Private"
"11986",2012,10,24,2012-10-24,"closed","Private"
"11987",2012,10,25,2012-10-25,"closed","Private"
"11988",2012,10,26,2012-10-26,"closed","Private"
"11989",2012,10,27,2012-10-27,"closed","Private"
"11990",2012,10,28,2012-10-28,"closed","Private"
"11991",2012,10,29,2012-10-29,"closed","Private"
"11992",2012,10,30,2012-10-30,"closed","Private"
"11993",2012,10,31,2012-10-31,"closed","Private"
"11994",2012,11,1,2012-11-01,"closed","Private"
"11995",2012,11,2,2012-11-02,"closed","Private"
"11996",2012,11,3,2012-11-03,"closed","Private"
"11997",2012,11,4,2012-11-04,"closed","Private"
"11998",2012,11,5,2012-11-05,"closed","Private"
"11999",2012,11,6,2012-11-06,"closed","Private"
"12000",2012,11,7,2012-11-07,"closed","Private"
"12001",2012,11,8,2012-11-08,"closed","Private"
"12002",2012,11,9,2012-11-09,"closed","Private"
"12003",2012,11,10,2012-11-10,"closed","Private"
"12004",2012,11,11,2012-11-11,"closed","Private"
"12005",2012,11,12,2012-11-12,"closed","Private"
"12006",2012,11,13,2012-11-13,"closed","Private"
"12007",2012,11,14,2012-11-14,"closed","Private"
"12008",2012,11,15,2012-11-15,"closed","Private"
"12009",2012,11,16,2012-11-16,"closed","Private"
"12010",2012,11,17,2012-11-17,"closed","Private"
"12011",2012,11,18,2012-11-18,"closed","Private"
"12012",2012,11,19,2012-11-19,"closed","Private"
"12013",2012,11,20,2012-11-20,"closed","Private"
"12014",2012,11,21,2012-11-21,"closed","Private"
"12015",2012,11,22,2012-11-22,"closed","Private"
"12016",2012,11,23,2012-11-23,"closed","Private"
"12017",2012,11,24,2012-11-24,"closed","Private"
"12018",2012,11,25,2012-11-25,"closed","Private"
"12019",2012,11,26,2012-11-26,"closed","Private"
"12020",2012,11,27,2012-11-27,"closed","Private"
"12021",2012,11,28,2012-11-28,"closed","Private"
"12022",2012,11,29,2012-11-29,"closed","Private"
"12023",2012,11,30,2012-11-30,"closed","Private"
"12024",2012,12,1,2012-12-01,"closed","Private"
"12025",2012,12,2,2012-12-02,"closed","Private"
"12026",2012,12,3,2012-12-03,"closed","Private"
"12027",2012,12,4,2012-12-04,"closed","Private"
"12028",2012,12,5,2012-12-05,"closed","Private"
"12029",2012,12,6,2012-12-06,"closed","Private"
"12030",2012,12,7,2012-12-07,"closed","Private"
"12031",2012,12,8,2012-12-08,"closed","Private"
"12032",2012,12,9,2012-12-09,"closed","Private"
"12033",2012,12,10,2012-12-10,"closed","Private"
"12034",2012,12,11,2012-12-11,"closed","Private"
"12035",2012,12,12,2012-12-12,"closed","Private"
"12036",2012,12,13,2012-12-13,"closed","Private"
"12037",2012,12,14,2012-12-14,"closed","Private"
"12038",2012,12,15,2012-12-15,"closed","Private"
"12039",2012,12,16,2012-12-16,"closed","Private"
"12040",2012,12,17,2012-12-17,"closed","Private"
"12041",2012,12,18,2012-12-18,"closed","Private"
"12042",2012,12,19,2012-12-19,"closed","Private"
"12043",2012,12,20,2012-12-20,"closed","Private"
"12044",2012,12,21,2012-12-21,"closed","Private"
"12045",2012,12,22,2012-12-22,"closed","Private"
"12046",2012,12,23,2012-12-23,"closed","Private"
"12047",2012,12,24,2012-12-24,"closed","Private"
"12048",2012,12,25,2012-12-25,"closed","Private"
"12049",2012,12,26,2012-12-26,"closed","Private"
"12050",2012,12,27,2012-12-27,"closed","Private"
"12051",2012,12,28,2012-12-28,"closed","Private"
"12052",2012,12,29,2012-12-29,"closed","Private"
"12053",2012,12,30,2012-12-30,"closed","Private"
"12054",2012,12,31,2012-12-31,"closed","Private"
"12055",2013,1,1,2013-01-01,"closed","Private"
"12056",2013,1,2,2013-01-02,"closed","Private"
"12057",2013,1,3,2013-01-03,"closed","Private"
"12058",2013,1,4,2013-01-04,"closed","Private"
"12059",2013,1,5,2013-01-05,"closed","Private"
"12060",2013,1,6,2013-01-06,"closed","Private"
"12061",2013,1,7,2013-01-07,"closed","Private"
"12062",2013,1,8,2013-01-08,"closed","Private"
"12063",2013,1,9,2013-01-09,"closed","Private"
"12064",2013,1,10,2013-01-10,"closed","Private"
"12065",2013,1,11,2013-01-11,"closed","Private"
"12066",2013,1,12,2013-01-12,"closed","Private"
"12067",2013,1,13,2013-01-13,"closed","Private"
"12068",2013,1,14,2013-01-14,"closed","Private"
"12069",2013,1,15,2013-01-15,"closed","Private"
"12070",2013,1,16,2013-01-16,"closed","Private"
"12071",2013,1,17,2013-01-17,"closed","Private"
"12072",2013,1,18,2013-01-18,"closed","Private"
"12073",2013,1,19,2013-01-19,"closed","Private"
"12074",2013,1,20,2013-01-20,"closed","Private"
"12075",2013,1,21,2013-01-21,"closed","Private"
"12076",2013,1,22,2013-01-22,"closed","Private"
"12077",2013,1,23,2013-01-23,"closed","Private"
"12078",2013,1,24,2013-01-24,"closed","Private"
"12079",2013,1,25,2013-01-25,"closed","Private"
"12080",2013,1,26,2013-01-26,"closed","Private"
"12081",2013,1,27,2013-01-27,"closed","Private"
"12082",2013,1,28,2013-01-28,"closed","Private"
"12083",2013,1,29,2013-01-29,"closed","Private"
"12084",2013,1,30,2013-01-30,"closed","Private"
"12085",2013,1,31,2013-01-31,"closed","Private"
"12086",2013,2,1,2013-02-01,"closed","Private"
"12087",2013,2,2,2013-02-02,"closed","Private"
"12088",2013,2,3,2013-02-03,"closed","Private"
"12089",2013,2,4,2013-02-04,"closed","Private"
"12090",2013,2,5,2013-02-05,"closed","Private"
"12091",2013,2,6,2013-02-06,"closed","Private"
"12092",2013,2,7,2013-02-07,"closed","Private"
"12093",2013,2,8,2013-02-08,"closed","Private"
"12094",2013,2,9,2013-02-09,"closed","Private"
"12095",2013,2,10,2013-02-10,"closed","Private"
"12096",2013,2,11,2013-02-11,"closed","Private"
"12097",2013,2,12,2013-02-12,"closed","Private"
"12098",2013,2,13,2013-02-13,"closed","Private"
"12099",2013,2,14,2013-02-14,"closed","Private"
"12100",2013,2,15,2013-02-15,"closed","Private"
"12101",2013,2,16,2013-02-16,"closed","Private"
"12102",2013,2,17,2013-02-17,"closed","Private"
"12103",2013,2,18,2013-02-18,"closed","Private"
"12104",2013,2,19,2013-02-19,"closed","Private"
"12105",2013,2,20,2013-02-20,"closed","Private"
"12106",2013,2,21,2013-02-21,"closed","Private"
"12107",2013,2,22,2013-02-22,"closed","Private"
"12108",2013,2,23,2013-02-23,"closed","Private"
"12109",2013,2,24,2013-02-24,"closed","Private"
"12110",2013,2,25,2013-02-25,"closed","Private"
"12111",2013,2,26,2013-02-26,"closed","Private"
"12112",2013,2,27,2013-02-27,"closed","Private"
"12113",2013,2,28,2013-02-28,"closed","Private"
"12114",2013,3,1,2013-03-01,"closed","Private"
"12115",2013,3,2,2013-03-02,"closed","Private"
"12116",2013,3,3,2013-03-03,"closed","Private"
"12117",2013,3,4,2013-03-04,"closed","Private"
"12118",2013,3,5,2013-03-05,"closed","Private"
"12119",2013,3,6,2013-03-06,"closed","Private"
"12120",2013,3,7,2013-03-07,"closed","Private"
"12121",2013,3,8,2013-03-08,"closed","Private"
"12122",2013,3,9,2013-03-09,"closed","Private"
"12123",2013,3,10,2013-03-10,"closed","Private"
"12124",2013,3,11,2013-03-11,"closed","Private"
"12125",2013,3,12,2013-03-12,"closed","Private"
"12126",2013,3,13,2013-03-13,"closed","Private"
"12127",2013,3,14,2013-03-14,"closed","Private"
"12128",2013,3,15,2013-03-15,"closed","Private"
"12129",2013,3,16,2013-03-16,"closed","Private"
"12130",2013,3,17,2013-03-17,"closed","Private"
"12131",2013,3,18,2013-03-18,"closed","Private"
"12132",2013,3,19,2013-03-19,"closed","Private"
"12133",2013,3,20,2013-03-20,"closed","Private"
"12134",2013,3,21,2013-03-21,"closed","Private"
"12135",2013,3,22,2013-03-22,"closed","Private"
"12136",2013,3,23,2013-03-23,"closed","Private"
"12137",2013,3,24,2013-03-24,"closed","Private"
"12138",2013,3,25,2013-03-25,"closed","Private"
"12139",2013,3,26,2013-03-26,"closed","Private"
"12140",2013,3,27,2013-03-27,"closed","Private"
"12141",2013,3,28,2013-03-28,"closed","Private"
"12142",2013,3,29,2013-03-29,"closed","Private"
"12143",2013,3,30,2013-03-30,"closed","Private"
"12144",2013,3,31,2013-03-31,"closed","Private"
"12145",2013,4,1,2013-04-01,"closed","Private"
"12146",2013,4,2,2013-04-02,"closed","Private"
"12147",2013,4,3,2013-04-03,"closed","Private"
"12148",2013,4,4,2013-04-04,"closed","Private"
"12149",2013,4,5,2013-04-05,"closed","Private"
"12150",2013,4,6,2013-04-06,"closed","Private"
"12151",2013,4,7,2013-04-07,"closed","Private"
"12152",2013,4,8,2013-04-08,"closed","Private"
"12153",2013,4,9,2013-04-09,"closed","Private"
"12154",2013,4,10,2013-04-10,"closed","Private"
"12155",2013,4,11,2013-04-11,"closed","Private"
"12156",2013,4,12,2013-04-12,"closed","Private"
"12157",2013,4,13,2013-04-13,"closed","Private"
"12158",2013,4,14,2013-04-14,"closed","Private"
"12159",2013,4,15,2013-04-15,"closed","Private"
"12160",2013,4,16,2013-04-16,"closed","Private"
"12161",2013,4,17,2013-04-17,"closed","Private"
"12162",2013,4,18,2013-04-18,"closed","Private"
"12163",2013,4,19,2013-04-19,"closed","Private"
"12164",2013,4,20,2013-04-20,"closed","Private"
"12165",2013,4,21,2013-04-21,"closed","Private"
"12166",2013,4,22,2013-04-22,"closed","Private"
"12167",2013,4,23,2013-04-23,"closed","Private"
"12168",2013,4,24,2013-04-24,"closed","Private"
"12169",2013,4,25,2013-04-25,"closed","Private"
"12170",2013,4,26,2013-04-26,"closed","Private"
"12171",2013,4,27,2013-04-27,"closed","Private"
"12172",2013,4,28,2013-04-28,"closed","Private"
"12173",2013,4,29,2013-04-29,"closed","Private"
"12174",2013,4,30,2013-04-30,"closed","Private"
"12175",2013,5,1,2013-05-01,"closed","Private"
"12176",2013,5,2,2013-05-02,"closed","Private"
"12177",2013,5,3,2013-05-03,"closed","Private"
"12178",2013,5,4,2013-05-04,"closed","Private"
"12179",2013,5,5,2013-05-05,"closed","Private"
"12180",2013,5,6,2013-05-06,"closed","Private"
"12181",2013,5,7,2013-05-07,"closed","Private"
"12182",2013,5,8,2013-05-08,"closed","Private"
"12183",2013,5,9,2013-05-09,"closed","Private"
"12184",2013,5,10,2013-05-10,"closed","Private"
"12185",2013,5,11,2013-05-11,"closed","Private"
"12186",2013,5,12,2013-05-12,"closed","Private"
"12187",2013,5,13,2013-05-13,"closed","Private"
"12188",2013,5,14,2013-05-14,"closed","Private"
"12189",2013,5,15,2013-05-15,"closed","Private"
"12190",2013,5,16,2013-05-16,"closed","Private"
"12191",2013,5,17,2013-05-17,"closed","Private"
"12192",2013,5,18,2013-05-18,"closed","Private"
"12193",2013,5,19,2013-05-19,"closed","Private"
"12194",2013,5,20,2013-05-20,"closed","Private"
"12195",2013,5,21,2013-05-21,"closed","Private"
"12196",2013,5,22,2013-05-22,"closed","Private"
"12197",2013,5,23,2013-05-23,"closed","Private"
"12198",2013,5,24,2013-05-24,"closed","Private"
"12199",2013,5,25,2013-05-25,"closed","Private"
"12200",2013,5,26,2013-05-26,"closed","Private"
"12201",2013,5,27,2013-05-27,"closed","Private"
"12202",2013,5,28,2013-05-28,"closed","Private"
